,Job_Title,Salary,Company_Name,Location,Category,Subcategory,Skills,Links
476,"General Office and Data Entry Clerk, $30/HOUR",53000.0,Bingzone Inc,Southern Suburbs Brisbane QLD,Administration & Office Support,Data Entry,"['ADMINISTRATIVE TASKS', 'ANSWERING', 'CUSTOMER SERVICE ORIENTED', 'EXCELLENT PHONE SKILLS', 'EXCELLENT VERBAL AND WRITTEN COMMUNICATION SKILLS', 'GENERAL OFFICE', 'MICROSOFT OFFICE', 'MICROSOFT OUTLOOK', 'MICROSOFT WORD', 'OFFICE ADMINISTRATOR', 'TYPING']",https://www.careerone.com.au/jobview/general-office-and-data-entry-clerk-30hour/a3e406e3-23ab-43b8-9779-85f6711a30e8
477,"Manager, Network Reliability Engineering – Data Centre",127000.0,NAB,Melbourne VIC,Information Technology (IT),Networks & Systems Administration,"['BUSINESS REQUIREMENTS', 'NETWORKING', 'OPTIMIZATION', 'RELIABILITY ENGINEERING', 'ROUTING PROTOCOLS', 'SWITCHING', 'TIME MANAGEMENT', 'VOICE TRAFFIC', 'WIRELESS']",https://www.careerone.com.au/jobview/manager-network-reliability-engineering-%E2%80%93-data-centre/60c5e8bc-3cd6-4780-bddb-fe05ecdbe0bb
478,senior analyst - investment data in Sydney CBD,121000.0,Randstad,Sydney NSW 2000,"Banking, Superannuation & Finance",Funds Manager,['ASSET MANAGEMENT'],https://www.careerone.com.au/jobview/senior-analyst-investment-data-in-sydney-cbd/6c3b3fe8-4af7-4a27-8db1-07cfe397da4e
479,Master Data Management Officer,70000.0,Australian Public Service (APS),Canberra ACT,"Government, Emergency Services & Defence",State Government,"['MICROSOFT EXCEL', 'MICROSOFT OUTLOOK', 'MICROSOFT WORD']",https://www.careerone.com.au/jobview/master-data-management-officer/4b5cacd9-09af-447d-b9d4-63e4f7908740
480,Grocery Data Collection Agent - SA Metro,50000.0,RDAS,Adelaide SA 5000,Accounting,Accounts Receivable/Collections,['TIME MANAGEMENT'],https://www.careerone.com.au/jobview/grocery-data-collection-agent-sa-metro/64ade59d-a141-4cb6-a073-57453ff3353d
481,Software Engineer / Data Scientist,103500.0,Australian Public Service (APS),Docklands VIC 3008,Information Technology (IT),Software Engineering,"['AUTOMATED TESTING', 'DATA SERVICES', 'DEPLOYMENT', 'HIGH PERFORMANCE COMPUTING', 'LINUX', 'MACHINE LEARNING', 'OPERATIONS', 'SHELL SCRIPTS', 'SOFTWARE ENGINEERING', 'SYSTEMS DEVELOPMENT', 'WORK FLOW']",https://www.careerone.com.au/jobview/software-engineer-data-scientist/52dc7278-7c15-4c35-8091-ae412343b57e
482,Data Developer,96500.0,Galileo Search,Sydney NSW 2000,Information Technology (IT),Developers/Programmers,"['AWS', 'BUSINESS REQUIREMENTS', 'DATA SCIENCE', 'DATA TRANSFORMATION', 'MARKETING ANALYSIS', 'SQL']",https://www.careerone.com.au/jobview/data-developer/433e7f9c-7efe-4e87-a0f8-77df17852ece
483,"Weekend Admin and Data Entry Clerk, $30/HOUR",43500.0,Bingzone Inc,Sydney CBD NSW,Administration & Office Support,Data Entry,"['ADMINISTRATIVE TASKS', 'ANSWERING', 'CUSTOMER SERVICE ORIENTED', 'EXCELLENT PHONE SKILLS', 'EXCELLENT VERBAL AND WRITTEN COMMUNICATION SKILLS', 'MICROSOFT OFFICE', 'MICROSOFT OUTLOOK', 'MICROSOFT WORD', 'OFFICE ADMINISTRATOR', 'TYPING']",https://www.careerone.com.au/jobview/weekend-admin-and-data-entry-clerk-30hour/8be9e025-1a84-4d2f-a810-f0626ded698f
484,DATA ENTRY - Warehouse,54000.0,Action Workforce,Clayton South VIC 3169,Transport & Logistics,"Picking, Shipping, Postal, Warehousing & Customs","['COMMUNICATION', 'LOGISTICS', 'SELF-STARTER', 'SUPPLY CHAIN', 'WAREHOUSE MANAGEMENT']",https://www.careerone.com.au/jobview/data-entry-warehouse/c4acaf92-87e2-4c9c-a6c1-c8080b28ea07
485,"Data Entry and Administrative Clerks, $30/HOUR",48000.0,Bingzone Inc,Hobart TAS,Administration & Office Support,Data Entry,"['ADMINISTRATIVE TASKS', 'ANSWERING', 'CUSTOMER SERVICE ORIENTED', 'EXCELLENT PHONE SKILLS', 'EXCELLENT VERBAL AND WRITTEN COMMUNICATION SKILLS', 'MICROSOFT OFFICE', 'MICROSOFT OUTLOOK', 'MICROSOFT WORD', 'OFFICE ADMINISTRATOR', 'TYPING']",https://www.careerone.com.au/jobview/data-entry-and-administrative-clerks-30hour/c24b5cda-6109-482b-89c2-51d572ea78bc
486,Data Engineering & Management Information Technology Team Leader,86500.0,Australian Public Service (APS),Penrith NSW 2750,Information Technology (IT),IT Management & Senior Leadership,"['COMMUNICATION', 'DATA ANALYTICS', 'ENGINEERING MANAGEMENT', 'HELPDESK', 'MANAGEMENT', 'MICROSOFT ACCESS', 'MICROSOFT WINDOWS', 'MS SQL SERVER', 'STAKEHOLDER ENGAGEMENT', 'STRONG COMMUNICATION SKILLS']",https://www.careerone.com.au/jobview/data-engineering-management-information-technology-team-leader/8ca5fedc-bd66-440b-9720-eec990dc82ca
487,Data Entry/Pallet Admin,49500.0,Super Retail Group,Brendale QLD 4500,Administration & Office Support,Data Entry,"['ARRANGEMENTS', 'SORTING']",https://www.careerone.com.au/jobview/data-entrypallet-admin/b88dcbb1-63da-493e-9524-d05914429267
488,Grocery Data Collection Agent - Mirrabooka,48000.0,RDAS,Balga WA 6061,Accounting,Accounts Receivable/Collections,['TIME MANAGEMENT'],https://www.careerone.com.au/jobview/grocery-data-collection-agent-mirrabooka/d7c30dc5-d644-482c-a494-fb139f78fd64
489,Senior Manager - Risk Data,130000.0,Michael Page Technology,Sydney NSW 2000,Insurance,Insurance Compliance & Risk,"['ACTUARIAL', 'TRADING']",https://www.careerone.com.au/jobview/senior-manager-risk-data/d830ef90-da45-4601-9914-83a20b0c92ff
490,BDR - Document and Data Management Platform,72500.0,BMS Sales Recruitment PTY Ltd,Sydney CBD NSW,Engineering,Building Services,"['CAD', 'ENGINEERING CONSTRUCTION']",https://www.careerone.com.au/jobview/bdr-document-and-data-management-platform/a9593cb4-4323-4c04-ad2c-ceb8fcd11d1e
491,Data Engineer,125000.0,Sportsbet,Melbourne VIC,Information Technology (IT),Developers/Programmers,"['AWS', 'INTEGRATION TESTING', 'JAVA', 'JENKINS', 'JSON', 'NOSQL', 'POSTGRESQL', 'RESTFUL WEB SERVICES', 'SHELL SCRIPTING', 'SQL', 'STRUCTURED SOFTWARE']",https://www.careerone.com.au/jobview/data-engineer/e80758b0-3f3f-4e70-b3ef-39a18e04a585
492,Guidance Post Processing Data Scientist,103500.0,Australian Public Service (APS),Docklands VIC 3008,"Science, Technology & Environment",Mathematical & Statistical Research,"['AUTOMATED TESTING', 'DATASETS', 'MACHINE LEARNING']",https://www.careerone.com.au/jobview/guidance-post-processing-data-scientist/c5f53965-efcb-4293-aecf-8061e906a655
493,CRM & Loyalty Data Lead,85500.0,Country Road,Melbourne CBD VIC,Marketing & Advertising,Direct Marketing & CRM,"['DIGITAL CAMPAIGN', 'DIRECT MAIL', 'DIRECT MARKETING', 'MARKETING', 'MARKETING AUTOMATION', 'RETAIL MARKETING', 'SEGMENTATION', 'STRONG COMMUNICATION SKILLS']",https://www.careerone.com.au/jobview/crm-loyalty-data-lead/ed08cef6-4956-4352-bdbd-444dbabc0304
494,"Urgent Data Entry & Office Clerks, $30/HOUR",46500.0,Bingzone Inc,Melbourne VIC,Administration & Office Support,Data Entry,"['ADMINISTRATIVE TASKS', 'ANSWERING', 'CUSTOMER SERVICE ORIENTED', 'EXCELLENT PHONE SKILLS', 'EXCELLENT VERBAL AND WRITTEN COMMUNICATION SKILLS', 'MICROSOFT OFFICE', 'MICROSOFT OUTLOOK', 'MICROSOFT WORD', 'OFFICE ADMINISTRATOR', 'TYPING']",https://www.careerone.com.au/jobview/urgent-data-entry-office-clerks-30hour/ecab4d0f-6132-4d62-a58b-b3c856b8e55e
495,"Data Entry and Entry Level Clerk, Get $30 Hour",49000.0,Melwest Group,Perth CBD & Inner Suburbs WA,Administration & Office Support,Data Entry,"['ENTRY LEVEL', 'SELF-STARTER']",https://www.careerone.com.au/jobview/data-entry-and-entry-level-clerk-get-30-hour/23b84f96-ea0a-48bb-b459-3d1715812ee1
496,Senior Data Analyst. Mortgages. Non-bank,125000.0,Point Recruitment,Sydney NSW 2000,"Banking, Superannuation & Finance",Analyst (Banking & Finance),"['BUSINESS INSIGHTS', 'BUSINESS INTELLIGENCE', 'COMMUNICATION', 'CREDIT', 'EMPLOYEE BENEFITS', 'LENDING', 'LOANS', 'WRITTEN AND VERBAL']",https://www.careerone.com.au/jobview/senior-data-analyst-mortgages-non-bank/34b31e3e-bfbf-4f86-b5f6-6e0fc5312fc3
497,Costing and Customer Data Lead - Sydney,71500.0,Gate Gourmet,Australia,Information Technology (IT),IT Management & Senior Leadership,"['BUSINESS REQUIREMENTS', 'COMMUNICATION', 'LEADERSHIP', 'OPERATIONS', 'PROVISIONING']",https://www.careerone.com.au/jobview/costing-and-customer-data-lead-sydney/15dd6aa1-8a35-4338-b290-225036d52728
498,Costing & Customer Data Analyst - Sydney,72000.0,Gate Gourmet,Australia,Information Technology (IT),Business/Systems Analysts (IT),"['BUSINESS REQUIREMENTS', 'COMMUNICATION', 'DATA ANALYST', 'ERP', 'OPERATIONS', 'PROVISIONING']",https://www.careerone.com.au/jobview/costing-customer-data-analyst-sydney/0383631e-0cf6-402d-be9d-266aec2912bc
499,Data Analyst,99500.0,Programmed Professionals,Sydney CBD NSW,Information Technology (IT),Database Development & Admin,"['CODING', 'DATA ANALYST', 'DATA SCIENCE', 'DATA TRANSFORMATION', 'DATASETS', 'OPEN SOURCE', 'PACKAGING', 'SQL']",https://www.careerone.com.au/jobview/data-analyst/0ce0d576-45c8-44bf-8d88-aa9b799a3464
500,Data Analyst,180000.0,Robert Half,Sydney NSW 2000,Insurance,Claims,['LEADERSHIP SKILLS'],https://www.careerone.com.au/jobview/data-analyst/479d3c77-fda4-4dca-90ec-569f88d8b86c
501,"Manager, Data Science",84500.0,Nielsen,Macquarie Park NSW 2113,Marketing & Advertising,Market Research & Analysis,"['DATA ANALYTICS', 'DATA SCIENCE', 'DIGITAL MEDIA', 'MARKET RESEARCH', 'MEDIA ADVERTISING', 'NIELSEN', 'OPERATIONS', 'SELF MOTIVATED', 'SELF-STARTER', 'TEAM PLAYER']",https://www.careerone.com.au/jobview/manager-data-science/4531972a-616b-4b1b-ada2-9516b20519ad
502,data entry operator in Adelaide,50500.0,Randstad,Adelaide CBD SA,Administration & Office Support,Data Entry,"['ACCURATE DATA ENTRY', 'ENTRY OPERATOR', 'MICROSOFT WORD', 'WRITTEN AND VERBAL']",https://www.careerone.com.au/jobview/data-entry-operator-in-adelaide/38489743-7328-434e-9c0e-4d4955db0166
503,Data Reporting Analyst,80500.0,Progressive Global Energy,Sydney CBD NSW,Information Technology (IT),Database Development & Admin,"['DATA ADMINISTRATION', 'DATA MANIPULATION', 'DATA SOURCES', 'MS SQL SERVER', 'POWER BI', 'PROBLEM RESOLUTION', 'SQL', 'SQL QUERIES', 'STORED PROCEDURES', 'VBA']",https://www.careerone.com.au/jobview/data-reporting-analyst/a0470938-b64f-46d0-9908-b9b193b13bb0
504,Senior Data Analyst - Central Investigation & Remediation Team - Retail Banking Services,98500.0,Commonwealth Bank,Sydney NSW 2000,"Banking, Superannuation & Finance","Compliance, Risk Management & Fraud Investigation","['BUSINESS ANALYSIS', 'BUSINESS INTELLIGENCE', 'RETAIL BANKING']",https://www.careerone.com.au/jobview/senior-data-analyst-central-investigation-remediation-team-retail-banking-services/761fe8b5-0220-4ed6-a72f-737b23e35e5c
505,Data & Insights Specialist - 12-month fixed term contract,148500.0,AGL Energy,Melbourne CBD VIC,Information Technology (IT),IT Management & Senior Leadership,"['DATA VISUALIZATION', 'LINGUISTIC', 'MANAGEMENT', 'MS SQL SERVER', 'OPERATIONS', 'POWER BI', 'ROOT CAUSE ANALYSIS', 'SAP BUSINESS OBJECTS', 'TABLEAU SOFTWARE', 'WRITTEN AND VERBAL']",https://www.careerone.com.au/jobview/data-insights-specialist-12-month-fixed-term-contract/627286c2-b708-4d01-b74d-4a8d5788ae06
506,"Head of Digital Media, Data & Technology",124500.0,Digital Gurus,Sydney NSW 2000,Marketing & Advertising,Digital Search Marketing - SEM/SEO,"['ADVERTISING', 'DIGITAL MEDIA', 'MARKET TRENDS', 'MEDIA ADVERTISING', 'MEDIA PLANNING', 'PROJECT MANAGEMENT', 'SEARCH ENGINE MARKETING', 'THOUGHT LEADERSHIP']",https://www.careerone.com.au/jobview/head-of-digital-media-data-technology/a0b252ea-81fd-4adf-970b-98de6a12c875
507,"Data Entry Clerk, Qld",38000.0,Travellers at Work,QLD,Information Technology (IT),Database Development & Admin,"['BACKUPS', 'DATABASE SYSTEMS', 'MICROSOFT OFFICE', 'MICROSOFT WORD', 'OPTICAL']",https://www.careerone.com.au/jobview/data-entry-clerk-qld/5007bd7f-543b-4f34-9f89-66c2f2089884
508,Data Visualisation Manager,124500.0,Aurec,Parramatta NSW 2123,Information Technology (IT),IT Management & Senior Leadership,"['MANAGEMENT', 'MICROSOFT POWERPOINT', 'MICROSOFT WORD', 'POWER BI', 'STAKEHOLDER ENGAGEMENT', 'TABLEAU SOFTWARE']",https://www.careerone.com.au/jobview/data-visualisation-manager/5d7f3ae2-8b1f-49dd-b374-4b7a94689134
509,"Office Assistant and Data Entry Clerk, $28/HOUR",51000.0,Melwest Group,Adelaide CBD SA,Administration & Office Support,Administration Assistants,"['OFFICE ASSISTANT', 'SELF-STARTER']",https://www.careerone.com.au/jobview/office-assistant-and-data-entry-clerk-28hour/8708266e-181b-4623-aed2-563e6ef9e745
510,Data Analyst,89500.0,MTP Services,ACT,Information Technology (IT),Business/Systems Analysts (IT),"['DATA ANALYST', 'DATA SOURCES', 'DATASETS', 'MARKETING ANALYSIS', 'Serial Attached SCSI']",https://www.careerone.com.au/jobview/data-analyst/5e5536c0-ff59-4656-9472-b8bddf923802
511,Data Entry Officer,47500.0,Backpacker Job Board,Emu Plains NSW 2750,Administration & Office Support,Data Entry,"['COMMUNICATION', 'MICROSOFT EXCEL', 'SELF MOTIVATED', 'TEAM PLAYER']",https://www.careerone.com.au/jobview/data-entry-officer/6a451e6f-4d23-4a1e-bf7d-a6605da990d8
512,Data Analyst Support role - Immediate start - CBD,68000.0,Beaumont People,Sydney NSW 2000,Information Technology (IT),Database Development & Admin,"['COMMUNICATION', 'CRM', 'DATA ANALYST', 'DATA MANAGEMENT', 'DATA QUALITY', 'DATA VALIDATION', 'MICROSOFT OFFICE', 'PERM', 'PIVOT TABLES', 'REPORTING TOOLS', 'SALESFORCE']",https://www.careerone.com.au/jobview/data-analyst-support-role-immediate-start-cbd/3bfa7655-9e1b-4154-add5-b893a1972c22
513,"Data Entry and Admin Clerk, Get $30 An Hour",41500.0,Melwest Group,Hobart TAS,Administration & Office Support,Data Entry,['SELF-STARTER'],https://www.careerone.com.au/jobview/data-entry-and-admin-clerk-get-30-an-hour/437dbcaf-bdae-4cc7-8b60-8faaa96a4555
514,Data Developer,86000.0,Flight Centre,QLD,Information Technology (IT),Developers/Programmers,"['AWS', 'BUSINESS CONTINUITY PLANNING', 'DATA ARCHITECTURE', 'DATABASE MODELING', 'DISASTER RECOVERY', 'JIRA', 'MAINTAIN DOCUMENTATION', 'PROJECT DEVELOPMENT', 'SOFTWARE ARCHITECTURE', 'SQL']",https://www.careerone.com.au/jobview/data-developer/63582ff4-5706-434e-a944-a86fc1146095
515,"Wanted Admin and Data Entry Clerks, $28/HOUR",44500.0,Melwest Group,Southern Suburbs Brisbane QLD,Administration & Office Support,Data Entry,['SELF-STARTER'],https://www.careerone.com.au/jobview/wanted-admin-and-data-entry-clerks-28hour/bfee6ef7-7c75-4dd0-b2e5-a64e609186b3
516,"General Office and Data Entry Clerk, $30/HR",43500.0,Melwest Group,Sydney CBD NSW,Administration & Office Support,Data Entry,"['GENERAL OFFICE', 'SELF-STARTER']",https://www.careerone.com.au/jobview/general-office-and-data-entry-clerk-30hr/c8573b02-8754-496e-a01c-3bdbaec20747
517,MELBOURNE DATA ANALYTICS PLATFORM MANAGER,107500.0,The University of Melbourne,Parkville VIC 3052,"Education, Training & Childcare",Management - Tertiary & Universities,"['COMMUNICATION', 'CONTINUOUS IMPROVEMENT', 'LEADERSHIP', 'MANAGEMENT', 'OPERATIONS', 'PROJECT MANAGEMENT', 'STAKEHOLDER ENGAGEMENT', 'TEACHING', 'TIME MANAGEMENT', 'TRAINING', 'WRITTEN AND VERBAL']",https://www.careerone.com.au/jobview/melbourne-data-analytics-platform-manager/b101fd54-2017-418e-b632-ecffa192a752
518,Data Analyst - Startup,100000.0,RECRUIT4 Pty Ltd,Eastern Suburbs Melbourne VIC,Information Technology (IT),Business/Systems Analysts (IT),"['CRM', 'DATA ANALYST', 'DATA CLEANING', 'DATA MAPPING', 'DATA MINING', 'DATABASE MODELING', 'ETL', 'JAVASCRIPT', 'SELF MOTIVATED', 'SQL', 'TEAM PLAYER', 'XML']",https://www.careerone.com.au/jobview/data-analyst-startup/86cdd72d-8e86-4523-86d0-4d3bb77548af
519,Manager Data Analytics Central Controls Office - Business and Private Banking (BPB),99500.0,Commonwealth Bank,Sydney NSW 2000,"Banking, Superannuation & Finance","Compliance, Risk Management & Fraud Investigation","['FINANCIAL SERVICES', 'SPSS', 'TRADING']",https://www.careerone.com.au/jobview/manager-data-analytics-central-controls-office-business-and-private-banking-bpb/9038d5ff-1c84-4026-8600-c3975ca84fbd
520,Data Warehouse Architect / Development Lead,149000.0,u&u,Southern Suburbs Brisbane QLD,Information Technology (IT),Developers/Programmers,"['BUSINESS INTELLIGENCE', 'BUSINESS REQUIREMENTS', 'CERNER', 'DATA WAREHOUSE ARCHITECTURE', 'DATA WAREHOUSING', 'ETL', 'MICROSOFT WORD', 'PROJECT MANAGEMENT', 'SQL', 'TECHNICAL LEADERSHIP']",https://www.careerone.com.au/jobview/data-warehouse-architect-development-lead/93dc27ec-6f34-4078-9065-eeb1e7cabe0a
521,Data Governance Lead,135000.0,Robert Half,Sydney NSW 2000,Information Technology (IT),IT Management & Senior Leadership,"['BUSINESS ANALYSIS', 'COMMUNICATION', 'DATA ARCHITECTURE', 'DATA GOVERNANCE', 'DATA MANAGEMENT', 'DATA QUALITY', 'MANAGEMENT', 'PROCESS ANALYSIS', 'ROLLOUT']",https://www.careerone.com.au/jobview/data-governance-lead/c1c0c655-38db-46f7-8716-eb0e4233972e
522,"Director, Primary Health Data & Evidence Branch",133500.0,Australian Public Service (APS),Woden Valley Area ACT,Healthcare & Medical,Management & Senior Leadership (Healthcare & Medical),"['LEADERSHIP', 'MANAGEMENT', 'STAKEHOLDER ENGAGEMENT']",https://www.careerone.com.au/jobview/director-primary-health-data-evidence-branch/dfa6a88a-88db-4bc6-ad27-f771284d62fc
523,Data Entry - SAP Plant Maintenance,62500.0,Bell People Consultants,Boronia VIC 3155,Administration & Office Support,Data Entry,"['MICROSOFT WORD', 'OFFICE SKILLS']",https://www.careerone.com.au/jobview/data-entry-sap-plant-maintenance/d1029e9d-4a48-4ef2-9dba-17db41d3d2f8
524,Data Analytics Sr. Manager,100000.0,Deloitte,Sydney CBD NSW,Executive Management & Consulting,Management Consultant,"['LEADERSHIP', 'PRESENTATION SKILLS', 'PROJECT MANAGEMENT', 'PROPOSALS', 'SELF-STARTER', 'TRADING']",https://www.careerone.com.au/jobview/data-analytics-sr-manager/acc327e9-d883-4510-9492-4ea8a63c7cd5
525,Technical Business Analyst l DATA l DATA MODELING,123500.0,Sirius People,Australia,Information Technology (IT),Business/Systems Analysts (IT),"['BUSINESS REQUIREMENTS', 'COMMUNICATION', 'DATA ANALYTICS', 'SYBASE', 'TEAM PLAYER']",https://www.careerone.com.au/jobview/technical-business-analyst-l-data-l-data-modeling/c7600de3-3006-4a3b-b355-4a8a0f01e028
526,Business/Data Analyst,139000.0,Robert Half,Perth CBD & Inner Suburbs WA,Information Technology (IT),Business/Systems Analysts (IT),"['BUSINESS REQUIREMENTS', 'DATA ANALYST', 'DATA MANAGEMENT', 'MARKETING ANALYSIS', 'SQL', 'TECHNICAL DOCUMENTATION', 'TRANSLATING', 'USER STORIES']",https://www.careerone.com.au/jobview/businessdata-analyst/de6849fe-18d2-4a1e-b702-8e7c8c016243
527,AWS Data Engineer,135500.0,Bluefin Resources,Melbourne CBD VIC,Information Technology (IT),Database Development & Admin,"['AWS', 'BUSINESS INTELLIGENCE', 'JAVA', 'PYTHON', 'SQL']",https://www.careerone.com.au/jobview/aws-data-engineer/c5eab3e8-ccc8-41c1-ae44-fc1bbe2efff7
528,Digital Data Analyst,70500.0,Cheil,Sydney Olympic Park NSW 2127,Marketing & Advertising,Digital Search Marketing - SEM/SEO,"['DIGITAL CAMPAIGN', 'DIGITAL MEDIA', 'MICROSOFT OFFICE', 'ORGANIZATIONAL SKILLS', 'PERFORMANCE ANALYSIS', 'PRESENTATION SKILLS', 'RETAIL MARKETING', 'ROI', 'SEGMENTATION']",https://www.careerone.com.au/jobview/digital-data-analyst/d70f7d58-c426-4e6d-b2cf-77b3b13daa35
529,Data and Reporting Analyst,105500.0,Finite IT,Sydney CBD NSW,Information Technology (IT),Database Development & Admin,"['DATA MANIPULATION', 'DATA SOURCES', 'MS SQL SERVER', 'POWER BI', 'PROBLEM RESOLUTION', 'SAP', 'SQL', 'SQL QUERIES', 'STORED PROCEDURES', 'TABLEAU SOFTWARE', 'VBA']",https://www.careerone.com.au/jobview/data-and-reporting-analyst/ffc4f207-41aa-49c6-bfbd-fe5e1f63f96c
530,Big Data Engineer,121500.0,Greythorn,Sydney NSW 2000,Information Technology (IT),Developers/Programmers,"['AWS', 'BUSINESS INTELLIGENCE', 'BUSINESS REQUIREMENTS', 'ETL', 'HADOOP', 'JAVA']",https://www.careerone.com.au/jobview/big-data-engineer/e509de1c-47c1-4ef2-935d-586a4e13281c
531,Data Entry Accounts Administrator,50500.0,Fuse Recruitment,Villawood NSW 2163,Administration & Office Support,Data Entry,"['ADMINISTRATIVE SUPPORT', 'MICROSOFT WORD', 'PROCESSING EXPERIENCE', 'RECORDS MANAGEMENT']",https://www.careerone.com.au/jobview/data-entry-accounts-administrator/fa75e938-dd0a-403d-99fc-5ad42b21377a
532,"Urgent Data Entry and Office Workers, $28/PH",46000.0,Melwest Group,Melbourne VIC,Administration & Office Support,Data Entry,['SELF-STARTER'],https://www.careerone.com.au/jobview/urgent-data-entry-and-office-workers-28ph/f8262dc1-5455-4110-88b3-ca8b55d02b5a
533,Data Engineer | Genesys | Teradata,109000.0,Talent Street,Melbourne VIC,Information Technology (IT),Developers/Programmers,"['ASTERADATA', 'DATA MART', 'DATA SOURCES', 'GENESYS', 'SQL', 'TECHNICAL ASSISTANCE', 'TECHNICAL LEADERSHIP']",https://www.careerone.com.au/jobview/data-engineer-genesys-teradata/fa99acd0-8e4a-420c-8f8d-f16d1bf0da48
534,$30 Hourly - Data Entry and Admin Clerk Needed,46500.0,Talent Works,Perth CBD & Inner Suburbs WA,Administration & Office Support,Data Entry,"['COMMUNICATION', 'DATABASE MANAGEMENT', 'MICROSOFT EXCEL', 'MICROSOFT POWERPOINT', 'MICROSOFT WORD', 'WRITTEN AND VERBAL']",https://www.careerone.com.au/jobview/30-hourly-data-entry-and-admin-clerk-needed/0d6afc5c-bb75-4645-a2b9-f790e4d99d7d
