MEASURE,Measure,PROP_TYPE,Property type,ASGS_2011,Region,FREQUENCY,Frequency,TIME,Time,Value,Flag Codes,Flags
3,Percentage change from corresponding quarter of the previous year,3,Residential property,4GADE,Greater Adelaide,Q,Quarterly,2011-Q2,Jun-11,-3.5,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,4GADE,Greater Adelaide,Q,Quarterly,2011-Q3,Sep-11,-3.4,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,4GADE,Greater Adelaide,Q,Quarterly,2011-Q4,Dec-11,-3.9,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,4GADE,Greater Adelaide,Q,Quarterly,2012-Q1,Mar-12,-3.9,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,4GADE,Greater Adelaide,Q,Quarterly,2012-Q2,Jun-12,-1.4,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,4GADE,Greater Adelaide,Q,Quarterly,2012-Q3,Sep-12,-1.2,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,4GADE,Greater Adelaide,Q,Quarterly,2012-Q4,Dec-12,-0.5,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,4GADE,Greater Adelaide,Q,Quarterly,2013-Q1,Mar-13,0.5,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,4GADE,Greater Adelaide,Q,Quarterly,2013-Q2,Jun-13,1.3,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,4GADE,Greater Adelaide,Q,Quarterly,2013-Q3,Sep-13,2.1,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,4GADE,Greater Adelaide,Q,Quarterly,2013-Q4,Dec-13,4.2,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,4GADE,Greater Adelaide,Q,Quarterly,2014-Q1,Mar-14,5.6,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,4GADE,Greater Adelaide,Q,Quarterly,2014-Q2,Jun-14,4.7,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,4GADE,Greater Adelaide,Q,Quarterly,2014-Q3,Sep-14,4.7,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,4GADE,Greater Adelaide,Q,Quarterly,2014-Q4,Dec-14,2.8,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,4GADE,Greater Adelaide,Q,Quarterly,2015-Q1,Mar-15,2.5,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,4GADE,Greater Adelaide,Q,Quarterly,2015-Q2,Jun-15,2.7,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,4GADE,Greater Adelaide,Q,Quarterly,2015-Q3,Sep-15,3.5,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,4GADE,Greater Adelaide,Q,Quarterly,2015-Q4,Dec-15,3.3,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,4GADE,Greater Adelaide,Q,Quarterly,2016-Q1,Mar-16,3.1,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,4GADE,Greater Adelaide,Q,Quarterly,2016-Q2,Jun-16,3.5,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,4GADE,Greater Adelaide,Q,Quarterly,2016-Q3,Sep-16,3.2,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,4GADE,Greater Adelaide,Q,Quarterly,2016-Q4,Dec-16,4.1,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,4GADE,Greater Adelaide,Q,Quarterly,2017-Q1,Mar-17,5,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,4GADE,Greater Adelaide,Q,Quarterly,2017-Q2,Jun-17,5,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,4GADE,Greater Adelaide,Q,Quarterly,2017-Q3,Sep-17,4.8,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,4GADE,Greater Adelaide,Q,Quarterly,2017-Q4,Dec-17,3.6,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,4GADE,Greater Adelaide,Q,Quarterly,2018-Q1,Mar-18,2.6,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,4GADE,Greater Adelaide,Q,Quarterly,2018-Q2,Jun-18,2.1,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,4GADE,Greater Adelaide,Q,Quarterly,2018-Q3,Sep-18,2,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,4GADE,Greater Adelaide,Q,Quarterly,2018-Q4,Dec-18,1.5,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,4GADE,Greater Adelaide,Q,Quarterly,2019-Q1,Mar-19,0.8,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,2GMEL,Greater Melbourne,Q,Quarterly,2009-Q1,Mar-09,-5.1,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,2GMEL,Greater Melbourne,Q,Quarterly,2009-Q2,Jun-09,0.7,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,2GMEL,Greater Melbourne,Q,Quarterly,2009-Q3,Sep-09,10.9,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,2GMEL,Greater Melbourne,Q,Quarterly,2009-Q4,Dec-09,19.6,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,2GMEL,Greater Melbourne,Q,Quarterly,2010-Q1,Mar-10,26.4,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,2GMEL,Greater Melbourne,Q,Quarterly,2010-Q2,Jun-10,22.8,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,2GMEL,Greater Melbourne,Q,Quarterly,2010-Q3,Sep-10,13.3,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,2GMEL,Greater Melbourne,Q,Quarterly,2010-Q4,Dec-10,7.9,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,2GMEL,Greater Melbourne,Q,Quarterly,2011-Q1,Mar-11,1.2,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,2GMEL,Greater Melbourne,Q,Quarterly,2011-Q2,Jun-11,-2.8,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,2GMEL,Greater Melbourne,Q,Quarterly,2011-Q3,Sep-11,-3.1,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,2GMEL,Greater Melbourne,Q,Quarterly,2011-Q4,Dec-11,-5.6,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,2GMEL,Greater Melbourne,Q,Quarterly,2012-Q1,Mar-12,-5.3,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,2GMEL,Greater Melbourne,Q,Quarterly,2012-Q2,Jun-12,-4,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,2GMEL,Greater Melbourne,Q,Quarterly,2012-Q3,Sep-12,-3.1,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,2GMEL,Greater Melbourne,Q,Quarterly,2012-Q4,Dec-12,0,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,2GMEL,Greater Melbourne,Q,Quarterly,2013-Q1,Mar-13,1.5,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,2GMEL,Greater Melbourne,Q,Quarterly,2013-Q2,Jun-13,3.3,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,2GMEL,Greater Melbourne,Q,Quarterly,2013-Q3,Sep-13,8,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,2GMEL,Greater Melbourne,Q,Quarterly,2013-Q4,Dec-13,10,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,2GMEL,Greater Melbourne,Q,Quarterly,2014-Q1,Mar-14,10.8,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,2GMEL,Greater Melbourne,Q,Quarterly,2014-Q2,Jun-14,10.1,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,2GMEL,Greater Melbourne,Q,Quarterly,2014-Q3,Sep-14,7.6,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,2GMEL,Greater Melbourne,Q,Quarterly,2014-Q4,Dec-14,5.8,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,2GMEL,Greater Melbourne,Q,Quarterly,2015-Q1,Mar-15,5.8,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,2GMEL,Greater Melbourne,Q,Quarterly,2015-Q2,Jun-15,9.2,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,2GMEL,Greater Melbourne,Q,Quarterly,2015-Q3,Sep-15,11.5,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,2GMEL,Greater Melbourne,Q,Quarterly,2015-Q4,Dec-15,11.3,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,2GMEL,Greater Melbourne,Q,Quarterly,2016-Q1,Mar-16,11.5,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,2GMEL,Greater Melbourne,Q,Quarterly,2016-Q2,Jun-16,9.9,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,2GMEL,Greater Melbourne,Q,Quarterly,2016-Q3,Sep-16,8.6,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,2GMEL,Greater Melbourne,Q,Quarterly,2016-Q4,Dec-16,13.1,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,2GMEL,Greater Melbourne,Q,Quarterly,2017-Q1,Mar-17,16.1,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,2GMEL,Greater Melbourne,Q,Quarterly,2017-Q2,Jun-17,16,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,2GMEL,Greater Melbourne,Q,Quarterly,2017-Q3,Sep-17,15.5,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,2GMEL,Greater Melbourne,Q,Quarterly,2017-Q4,Dec-17,11.7,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,2GMEL,Greater Melbourne,Q,Quarterly,2018-Q1,Mar-18,6.7,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,2GMEL,Greater Melbourne,Q,Quarterly,2018-Q2,Jun-18,2.6,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,2GMEL,Greater Melbourne,Q,Quarterly,2018-Q3,Sep-18,-2.1,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,2GMEL,Greater Melbourne,Q,Quarterly,2018-Q4,Dec-18,-7.6,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,2GMEL,Greater Melbourne,Q,Quarterly,2019-Q1,Mar-19,-10.5,,
1,Index Number,3,Residential property,1GSYD,Greater Sydney,Q,Quarterly,2009-Q1,Mar-09,83.9,,
1,Index Number,3,Residential property,1GSYD,Greater Sydney,Q,Quarterly,2009-Q2,Jun-09,87.5,,
1,Index Number,3,Residential property,1GSYD,Greater Sydney,Q,Quarterly,2009-Q3,Sep-09,91.1,,
1,Index Number,3,Residential property,1GSYD,Greater Sydney,Q,Quarterly,2009-Q4,Dec-09,96,,
1,Index Number,3,Residential property,1GSYD,Greater Sydney,Q,Quarterly,2010-Q1,Mar-10,98.9,,
1,Index Number,3,Residential property,1GSYD,Greater Sydney,Q,Quarterly,2010-Q2,Jun-10,101.4,,
1,Index Number,3,Residential property,1GSYD,Greater Sydney,Q,Quarterly,2010-Q3,Sep-10,101.1,,
1,Index Number,3,Residential property,1GSYD,Greater Sydney,Q,Quarterly,2010-Q4,Dec-10,101.3,,
1,Index Number,3,Residential property,1GSYD,Greater Sydney,Q,Quarterly,2011-Q1,Mar-11,101,,
1,Index Number,3,Residential property,1GSYD,Greater Sydney,Q,Quarterly,2011-Q2,Jun-11,101.4,,
1,Index Number,3,Residential property,1GSYD,Greater Sydney,Q,Quarterly,2011-Q3,Sep-11,99.9,,
1,Index Number,3,Residential property,1GSYD,Greater Sydney,Q,Quarterly,2011-Q4,Dec-11,98.4,,
1,Index Number,3,Residential property,1GSYD,Greater Sydney,Q,Quarterly,2012-Q1,Mar-12,100.3,,
1,Index Number,3,Residential property,1GSYD,Greater Sydney,Q,Quarterly,2012-Q2,Jun-12,101.4,,
1,Index Number,3,Residential property,1GSYD,Greater Sydney,Q,Quarterly,2012-Q3,Sep-12,100.9,,
1,Index Number,3,Residential property,1GSYD,Greater Sydney,Q,Quarterly,2012-Q4,Dec-12,103.7,,
1,Index Number,3,Residential property,1GSYD,Greater Sydney,Q,Quarterly,2013-Q1,Mar-13,104.7,,
1,Index Number,3,Residential property,1GSYD,Greater Sydney,Q,Quarterly,2013-Q2,Jun-13,108.7,,
1,Index Number,3,Residential property,1GSYD,Greater Sydney,Q,Quarterly,2013-Q3,Sep-13,112.8,,
1,Index Number,3,Residential property,1GSYD,Greater Sydney,Q,Quarterly,2013-Q4,Dec-13,119,,
1,Index Number,3,Residential property,1GSYD,Greater Sydney,Q,Quarterly,2014-Q1,Mar-14,121.7,,
1,Index Number,3,Residential property,1GSYD,Greater Sydney,Q,Quarterly,2014-Q2,Jun-14,126,,
1,Index Number,3,Residential property,1GSYD,Greater Sydney,Q,Quarterly,2014-Q3,Sep-14,128.8,,
1,Index Number,3,Residential property,1GSYD,Greater Sydney,Q,Quarterly,2014-Q4,Dec-14,133.4,,
1,Index Number,3,Residential property,1GSYD,Greater Sydney,Q,Quarterly,2015-Q1,Mar-15,137.6,,
1,Index Number,3,Residential property,1GSYD,Greater Sydney,Q,Quarterly,2015-Q2,Jun-15,149.8,,
1,Index Number,3,Residential property,1GSYD,Greater Sydney,Q,Quarterly,2015-Q3,Sep-15,154.4,,
1,Index Number,3,Residential property,1GSYD,Greater Sydney,Q,Quarterly,2015-Q4,Dec-15,151.9,,
1,Index Number,3,Residential property,1GSYD,Greater Sydney,Q,Quarterly,2016-Q1,Mar-16,150.9,,
1,Index Number,3,Residential property,1GSYD,Greater Sydney,Q,Quarterly,2016-Q2,Jun-16,155.2,,
1,Index Number,3,Residential property,1GSYD,Greater Sydney,Q,Quarterly,2016-Q3,Sep-16,159.3,,
1,Index Number,3,Residential property,1GSYD,Greater Sydney,Q,Quarterly,2016-Q4,Dec-16,167.6,,
1,Index Number,3,Residential property,1GSYD,Greater Sydney,Q,Quarterly,2017-Q1,Mar-17,172.7,,
1,Index Number,3,Residential property,1GSYD,Greater Sydney,Q,Quarterly,2017-Q2,Jun-17,176.6,,
1,Index Number,3,Residential property,1GSYD,Greater Sydney,Q,Quarterly,2017-Q3,Sep-17,174.2,,
1,Index Number,3,Residential property,1GSYD,Greater Sydney,Q,Quarterly,2017-Q4,Dec-17,174,,
1,Index Number,3,Residential property,1GSYD,Greater Sydney,Q,Quarterly,2018-Q1,Mar-18,171.9,,
1,Index Number,3,Residential property,1GSYD,Greater Sydney,Q,Quarterly,2018-Q2,Jun-18,169.8,,
1,Index Number,3,Residential property,1GSYD,Greater Sydney,Q,Quarterly,2018-Q3,Sep-18,166.6,,
1,Index Number,3,Residential property,1GSYD,Greater Sydney,Q,Quarterly,2018-Q4,Dec-18,160.5,,
1,Index Number,3,Residential property,1GSYD,Greater Sydney,Q,Quarterly,2019-Q1,Mar-19,154.2,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,5GPER,Greater Perth,Q,Quarterly,2009-Q1,Mar-09,-7,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,5GPER,Greater Perth,Q,Quarterly,2009-Q2,Jun-09,-2.6,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,5GPER,Greater Perth,Q,Quarterly,2009-Q3,Sep-09,2.4,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,5GPER,Greater Perth,Q,Quarterly,2009-Q4,Dec-09,11.4,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,5GPER,Greater Perth,Q,Quarterly,2010-Q1,Mar-10,15.1,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,5GPER,Greater Perth,Q,Quarterly,2010-Q2,Jun-10,12.1,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,5GPER,Greater Perth,Q,Quarterly,2010-Q3,Sep-10,6.4,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,5GPER,Greater Perth,Q,Quarterly,2010-Q4,Dec-10,0.4,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,5GPER,Greater Perth,Q,Quarterly,2011-Q1,Mar-11,-3.3,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,5GPER,Greater Perth,Q,Quarterly,2011-Q2,Jun-11,-6,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,5GPER,Greater Perth,Q,Quarterly,2011-Q3,Sep-11,-4.5,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,5GPER,Greater Perth,Q,Quarterly,2011-Q4,Dec-11,-4.3,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,5GPER,Greater Perth,Q,Quarterly,2012-Q1,Mar-12,-2.4,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,5GPER,Greater Perth,Q,Quarterly,2012-Q2,Jun-12,0.8,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,5GPER,Greater Perth,Q,Quarterly,2012-Q3,Sep-12,3,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,5GPER,Greater Perth,Q,Quarterly,2012-Q4,Dec-12,5.8,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,5GPER,Greater Perth,Q,Quarterly,2013-Q1,Mar-13,7,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,5GPER,Greater Perth,Q,Quarterly,2013-Q2,Jun-13,9.5,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,5GPER,Greater Perth,Q,Quarterly,2013-Q3,Sep-13,8.4,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,5GPER,Greater Perth,Q,Quarterly,2013-Q4,Dec-13,8.3,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,5GPER,Greater Perth,Q,Quarterly,2014-Q1,Mar-14,6.8,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,5GPER,Greater Perth,Q,Quarterly,2014-Q2,Jun-14,3.8,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,5GPER,Greater Perth,Q,Quarterly,2014-Q3,Sep-14,3.4,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,5GPER,Greater Perth,Q,Quarterly,2014-Q4,Dec-14,0.5,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,5GPER,Greater Perth,Q,Quarterly,2015-Q1,Mar-15,-0.3,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,5GPER,Greater Perth,Q,Quarterly,2015-Q2,Jun-15,-1.2,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,5GPER,Greater Perth,Q,Quarterly,2015-Q3,Sep-15,-3.3,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,5GPER,Greater Perth,Q,Quarterly,2015-Q4,Dec-15,-2.9,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,5GPER,Greater Perth,Q,Quarterly,2016-Q1,Mar-16,-4.5,,
